"product","sales","share_sales","cumulative_sales","sales_category","transaction_frequency","share_frequency","cumulative_share","product_category","cumsalessharecumtransactionshare","productfreqqu"
"jose cuervo authentic light lime margarita","1432870.5600000385","0.08942255636742454","70.8869939718496","A","12570","0.11954867095545542300","60.27668717222788316700","X","4272.833160220782","AX"
"paramount amaretto","1432771.080000041","0.08941634802163564","70.97641031987123","A","26344","0.25054814539781365700","43.51329101608381379900","X","3088.4171975255313","AX"
"jose cuervo especial reposado square","1429490.25","0.08921159805063296","71.06562191792187","A","15031","0.14295434153790377600","55.20475158889409015300","X","3923.1600044891443","AX"
"casamigos blanco","1427680.6600001135","0.08909866519522781","71.1547205831171","A","5518","0.05247967910359610400","74.15499442391521231100","X","5276.477908076294","AX"
"licor 43","1421089.6500000227","0.088687333579027","71.24340791669613","A","7285","0.06928496960306227200","68.88405833214291896100","X","4907.535066714348","AX"
"templeton rye 4yr","1413607.1700000197","0.08822036712145084","71.33162828381758","A","6732","0.06402558893175226000","70.41873229714340495400","X","5023.082836437493","AX"
"fleischmanns 80prf vodka","1390636.560000003","0.0867868177661479","71.41841510158373","A","11453","0.10892529263745671900","61.86438292247710933300","X","4418.256179560798","AX"
"swell vodka","1347025.2299999897","0.08406512278262863","71.50248022436637","A","11775","0.11198771682581444800","61.53440196086450142900","X","4399.862359324925","AX"
"jose cuervo especial reposado flask","1342281.75","0.08376909178058416","71.58624931614695","A","14493","0.13783762037847378300","56.18856962535519841300","X","4022.328953918359","AX"
"don julio 1942","1337996.4400000155","0.08350165424245407","71.6697509703894","A","2719","0.02585941418678467000","84.48372378607692618700","Y","6054.927444799297","AY"
"crown royal mini","1326500.2200002063","0.08278419838172005","71.75253516877112","A","26787","0.25476135631533686800","42.76077160155084204800","X","3068.1937681840664","AX"
"scoresby rare scotch","1315270.019999995","0.0820833442916365","71.83461851306275","A","15456","0.14699636104117096400","54.04664167145210074300","X","3882.4198863809615","AX"
"black velvet mini","1309580.550000053","0.08172827596517819","71.91634678902793","A","28677","0.27273645481221918700","41.18296691079196382200","X","2961.7285301575766","AX"
"paramount gin","1294820.1400000984","0.08080710860221192","71.99715389763014","A","22832","0.21714679834963868100","45.62081900635557636500","X","3284.5691269365125","AX"
"dekuyper grape pucker","1289120.2099999718","0.08045138748827775","72.07760528511842","A","8967","0.08528185620187500200","65.24897033119642065500","X","4702.989528792378","AX"
"chichis margarita","1265848.3200000313","0.07899903585695096","72.15660432097538","A","10298","0.09794051022269530200","63.41538664627079476600","X","4575.838962096627","AX"
"hornitos gold","1260333.8799999899","0.07865489079911792","72.23525921177449","A","7118","0.06769669370413140000","69.43292653815010177100","X","5015.505446315368","AX"
"woodford reserve double oaked","1260319.9599999944","0.07865402208004518","72.31391323385454","A","4468","0.04249351327199481600","77.69644072126366653400","X","5618.533672896783","AX"
"kahlua coffee liqueur","1253228.1099999556","0.0782114340514533","72.39212466790599","A","7418","0.07054988394173176900","68.74464194649963964100","X","4976.570690041562","AX"
"burnetts vodka 80prf","1253201.4899999825","0.07820977275104378","72.47033444065703","A","16291","0.15493774053582532200","53.29680425574247333700","X","3862.4372290318897","AX"
"juarez triple sec","1246941.530000144","0.07781910129643355","72.54815354195345","A","11767","0.11191163175281177100","61.64631359261731320000","X","4472.326223812613","AX"
"woodford reserve straight bourbon","1241883.7200000077","0.07750345359422038","72.62565699554767","A","1425","0.01355265362860174800","91.10429494530719632900","Z","6616.509275519088","AZ"
"four roses small batch","1239596.4300000838","0.07736070844706149","72.70301770399473","A","7436","0.07072107535598779100","68.67409206255790787200","X","4992.813731029912","AX"
"hornitos reposado","1230802.7700000003","0.07681191389507251","72.7798296178898","A","4379","0.04164706683484004000","77.94864371699928840600","X","5673.089008668804","AX"
"row vodka","1230250.4499999639","0.07677744471989724","72.8566070626097","A","7750","0.07370741447134284300","67.87808051816978117700","X","4945.366640476478","AX"
"montezuma gold tequila","1228122.7200000023","0.07664465738992642","72.93325171999962","A","1931","0.01836503449602103600","88.22502654893516086600","Y","6434.538069297138","AY"
"juarez silver","1222834.75","0.07631464586718674","73.0095663658668","A","6900","0.06562337546480846600","69.90025056716666606300","X","5103.386982774274","AX"
"absolut mandrin","1211483.0999999894","0.07560621232801962","73.08517257819483","A","5256","0.04998789296275844900","75.27787695255696250800","X","5501.696628397741","AX"
"jack daniels old #7 black label square","1205867.5500000066","0.07525575719939477","73.16042833539423","A","10778","0.10250561460285589100","62.81544633501056536600","X","4595.604959948342","AX"
"ciroc peach","1199482.799999991","0.07485729785302625","73.23528563324726","A","10156","0.09659000017689779500","63.80268819975679406600","X","4672.608094478203","AX"
"black velvet traveler","1196010.3000000233","0.07464058614461974","73.30992621939188","A","11814","0.11235863155670249600","61.19799181058316736100","X","4486.420264408801","AX"
"1800 reposado","1187812.2299999767","0.07412896116107397","73.38405518055296","A","6112","0.05812899577404483300","71.99905730594549683500","X","5283.582794287299","AX"
"five oclock vodka pet","1187101.2999997814","0.0740845934562788","73.45813977400924","A","17177","0.16336416237087174300","52.50585236870902462700","X","3856.9822422541215","AX"
"skyy vodka","1172170.5600000024","0.07315279614219514","73.53129257015144","A","10171","0.09673265968877781300","63.70609819957989627100","X","4684.391745216107","AX"
"captain morgan 100prf spiced rum","1166932.1199999368","0.07282587568667037","73.60411844583811","A","10020","0.09529655393585229500","64.08948137180625773300","X","4717.249778022763","AX"
"bulleit bourbon frontier whiskey","1164322.5","0.07266301457551606","73.67678146041362","A","1434","0.01363824933572976000","91.00920762532210139500","Z","6705.265501096265","AZ"
"prairie fire","1157708.6400000905","0.07225025693699764","73.74903171735062","A","8881","0.08446394166709623000","65.58866165025099514700","X","4837.100288342939","AX"
"crown royal black","1154234.6600000157","0.07203345286477499","73.82106517021539","A","9280","0.08825868468310472000","64.81817664785526641100","X","4784.946842535857","AX"
"johnnie walker blue","1149135","0.07171519338863214","73.89278036360402","A","2154","0.02048590590597064300","87.05576065766415401600","Y","6432.7922016632565","AY"
"ketel one imported vodka","1139299.429999996","0.07110137533884886","73.96388173894287","A","4510","0.04289295990525886700","77.52595309393291920500","X","5734.120426338486","AX"
"makers 46","1134838.0699999775","0.07082295087594621","74.03470468981882","A","6108","0.05809095323754349500","72.05714825918304033000","X","5334.729692159109","AX"
"crown royal salted caramel","1123467.9400000237","0.07011336403732361","74.10481805385615","A","2566","0.02440428716560848200","84.98650345911273772000","Y","6297.909375870966","AY"
"kinky pink","1120650","0.06993750209589875","74.17475555595205","A","14803","0.14078591695732749700","55.77254595681068874000","X","4136.914963079535","AX"
"uv blue (raspberry) vodka","1120032.020000004","0.0698989352127997","74.24465449116485","A","11476","0.10914403722233941400","61.75545762983965261400","X","4585.0126146712155","AX"
"baileys salted caramel","1113440.1399999913","0.0694875493016617","74.3141420404665","A","5856","0.05569427343795918500","72.90910135349638490900","X","5418.177314026499","AX"
"buchanan deluxe 12yr","1104847.2699999867","0.06895128564785802","74.38309332611436","A","4295","0.04084817356831193700","78.19445556660268545300","X","5816.34548599531","AX"
"smirnoff kissed caramel","1104503.490000091","0.06892983103271214","74.45202315714708","A","8831","0.08398840996082950200","65.75671455524565682800","X","4895.72043480506","AX"
"captain morgan private stock","1095116.3399999794","0.06834399796903719","74.52036715511612","A","8227","0.07824398694912742800","66.88991612191339502400","X","4984.661108379908","AX"
"jack daniels tennessee apple","1092384.3499999542","0.06817349999344022","74.58854065510955","A","5278","0.05019712691351580900","75.12773257162030580400","X","5603.667935244499","AX"
"smirnoff strawberry","1089370.600000127","0.06798541794558459","74.65652607305513","A","11412","0.10853535663831800300","61.97291827911542733600","X","4626.682789328096","AX"
"kirkland signature irish cream","1075128.7199999993","0.06709661099215714","74.72362268404729","A","99","0.000941552778408121472900","99.239491652801747209588200","Z","7415.534329620617","AZ"
"popov 80prf","1074238.1300000018","0.06704103106979831","74.79066371511708","A","14021","0.13334860107131587000","56.99878054649244960800","X","4262.976628024474","AX"
"jim beam vanilla","1073682.249999996","0.06700633972221837","74.85767005483929","A","8210","0.07808230616899674000","66.96799842808239176400","X","5013.068330562388","AX"
"seagrams vo canadian whiskey pet","1073404.599999985","0.0669890121467419","74.92465906698604","A","6134","0.05833822972480219300","71.88260910171490047800","X","5385.779979791417","AX"
"patron reposado","1063704","0.06638361730193716","74.99104268428798","A","4629","0.04402472536617368000","77.04891870747438832800","X","5777.978751570446","AX"
"chivas regal 12yr","1062669.7999999647","0.06631907496965675","75.05736175925763","A","7540","0.07171018130502258500","68.53206025253016154800","X","5143.835638481397","AX"
"absolut swedish vodka 80prf mini","1059482.1600001128","0.0661201407982646","75.12348190005589","A","25336","0.24096142619947642100","44.24251888764384121200","X","3323.652066868793","AX"
"don julio anejo","1048458.1999999755","0.06543215772985367","75.18891405778575","A","3086","0.02934981691078245300","82.63914580810241354400","Y","6213.547631974238","AY"
"ciroc apple","1045583.0100000016","0.06525272293161223","75.25416678071737","A","9834","0.09352757598854006600","64.27760171480537533600","X","4837.157359710488","AX"
"glenfiddich 12yr special reserve","1045561.7399999867","0.06525139551388981","75.31941817623125","A","6107","0.05808144260341816000","72.11522970178645849000","X","5431.677142783827","AX"
"new amsterdam pineapple","1040508.3900000027","0.0649360261512742","75.38435420238253","A","14111","0.13420455814259598100","56.86543194542113373800","X","4286.763863645106","AX"
"jose cuervo especial reposado mini","1036173","0.06466546322153545","75.44901966560406","A","17757","0.16888033016356578800","51.00979157825739694900","X","3848.6387679263066","AX"
"ciroc 80prf","1031490.2599999995","0.06437322288015805","75.51339288848422","A","9946","0.09459276701057753700","64.18407413881683527000","X","4846.757207628076","AX"
"paramount triple sec","1029580.1100000166","0.06425401427834009","75.57764690276255","A","9754","0.09276672525851330100","64.37036844006388863700","X","4864.960976963878","AX"
"ancient age bourbon","1023740.5800000527","0.06388958101049416","75.64153648377305","A","11210","0.10661420854500042100","62.29474862728262352300","X","4712.07050103807","AX"
"uv red cherry","1021141.8899999997","0.06372740201854726","75.7052638857916","A","13084","0.12443713689587738700","59.05674862233709377900","X","4470.906738690889","AX"
"kirkland signature french vodka","1006864.9199999996","0.06283640516913121","75.76810029096073","A","80","0.000760850730026764826600","99.406146494579984710284900","Z","7531.814877139271","AZ"
"don julio blanco tequila","999400.0799999596","0.062370539588309064","75.83047083054905","A","3015","0.02867456188788369900","82.98630297494537566400","Y","6292.890427076701","AY"
"tullamore dew irish whisky","995688.75","0.06213892298218695","75.89260975353123","A","5310","0.05050146720552651500","74.97671321234411832100","X","5690.1784364268615","AX"
"fireball cinnamon whiskey 100ml carrier","991863","0.06190016565506128","75.9545099191863","A","7968","0.07578073271066577700","67.50569163899230646700","X","5127.361725195372","AX"
"pinnacle vodka","991768.6999999934","0.06189428058260502","76.0164041997689","A","3138","0.02984436988529985000","82.49140761759946648300","Y","6270.700184467336","AY"
"ezra brooks sour mash bourbon","989072.25","0.06172600058659733","76.0781302003555","A","8823","0.08391232488782682600","65.84062688013348365400","X","5009.0317842598215","AX"
